enrollment_id,student_id,course_id,instructor_id,term_id,dept_id,final_grade,gpa_points,credits_attempted,credits_earned
2644,404,8,2,3,3,A,4.0,4,4
2645,386,8,12,3,3,F,0.0,4,0
2646,337,22,3,15,2,F,0.0,4,0
2647,108,17,2,6,1,F,0.0,4,0
2648,461,46,8,13,2,C,2.0,3,3
2649,176,19,12,8,3,F,0.0,3,0
2650,359,17,10,5,5,B,3.0,4,4
2651,390,9,3,9,3,A,4.0,4,4
2652,114,24,10,6,3,C,2.0,3,3
2653,484,46,3,10,3,F,0.0,3,0
2654,366,29,11,5,2,B,3.0,4,4
2655,76,39,5,14,4,C,2.0,4,4
2656,327,15,1,14,2,A,4.0,3,3
2657,156,10,10,1,3,D,1.0,4,4
2658,370,33,12,14,5,D,1.0,3,3
2659,245,40,15,3,3,B,3.0,4,4
2660,301,33,6,9,3,D,1.0,3,3
2661,444,32,11,3,5,F,0.0,4,0
2662,90,31,15,7,1,B,3.0,4,4
2663,176,15,5,4,2,B,3.0,3,3
2664,143,39,13,12,1,B,3.0,4,4
2665,183,32,8,10,1,F,0.0,4,0
2666,460,15,12,4,3,B,3.0,3,3
2667,205,41,2,6,5,B,3.0,4,4
2668,139,36,9,14,5,B,3.0,3,3
2669,497,4,8,10,5,B,3.0,3,3
2670,126,17,13,12,2,B,3.0,4,4
2671,117,45,12,8,2,B,3.0,3,3
2672,312,18,9,5,1,B,3.0,3,3
2673,376,5,15,15,2,F,0.0,3,0
2674,156,4,4,4,2,A,4.0,3,3
2675,390,38,8,8,1,F,0.0,3,0
2676,452,4,6,13,1,B,3.0,3,3
2677,245,8,8,2,4,B,3.0,4,4
2678,52,35,10,4,5,F,0.0,3,0
2679,154,37,1,10,4,B,3.0,3,3
2680,369,29,13,11,2,A,4.0,4,4
2681,413,41,10,13,4,A,4.0,4,4
2682,129,49,7,10,3,F,0.0,4,0
2683,324,12,6,9,4,F,0.0,4,0
2684,146,42,5,5,5,B,3.0,3,3
2685,175,18,11,9,5,C,2.0,3,3
2686,321,29,2,13,2,F,0.0,4,0
2687,4,21,15,9,4,F,0.0,3,0
2688,84,12,2,13,4,C,2.0,4,4
2689,49,29,6,11,5,B,3.0,4,4
2690,100,50,2,13,2,B,3.0,3,3
2691,158,33,5,6,5,F,0.0,3,0
2692,53,44,5,15,5,B,3.0,3,3
2693,293,44,3,6,2,B,3.0,3,3
2694,393,26,13,3,2,A,4.0,4,4
2695,340,11,6,9,4,A,4.0,3,3
2696,404,27,13,12,3,B,3.0,4,4
2697,478,17,8,15,3,D,1.0,4,4
2698,75,20,6,12,3,C,2.0,3,3
2699,231,20,7,10,4,F,0.0,3,0
2700,3,49,7,1,4,D,1.0,4,4
2701,331,9,8,13,3,A,4.0,4,4
2702,420,46,4,4,3,C,2.0,3,3
2703,427,24,1,6,4,D,1.0,3,3
2704,167,36,9,12,2,B,3.0,3,3
2705,317,33,8,14,3,B,3.0,3,3
2706,39,16,3,6,4,A,4.0,4,4
2707,241,3,13,11,4,F,0.0,4,0
2708,128,18,10,10,4,B,3.0,3,3
2709,52,4,11,6,3,F,0.0,3,0
2710,190,29,15,5,1,F,0.0,4,0
2711,69,48,2,6,4,B,3.0,4,4
2712,448,10,10,5,5,B,3.0,4,4
2713,288,6,8,4,3,A,4.0,4,4
2714,280,49,11,5,5,F,0.0,4,0
2715,419,19,12,1,2,B,3.0,3,3
2716,446,45,12,12,3,D,1.0,3,3
2717,464,50,8,12,2,B,3.0,3,3
2718,165,30,4,8,3,C,2.0,3,3
2719,102,44,12,5,3,A,4.0,3,3
2720,383,2,3,2,4,F,0.0,3,0
2721,203,32,13,1,5,B,3.0,4,4
2722,468,33,6,1,5,F,0.0,3,0
2723,17,33,14,13,3,F,0.0,3,0
2724,252,19,10,6,1,B,3.0,3,3
2725,290,6,9,13,1,F,0.0,4,0
2726,82,33,14,14,1,A,4.0,3,3
2727,473,30,10,11,2,B,3.0,3,3
2728,393,44,7,14,3,F,0.0,3,0
2729,232,48,3,11,3,B,3.0,4,4
2730,94,42,10,6,4,F,0.0,3,0
2731,400,45,12,14,4,A,4.0,3,3
2732,206,37,5,1,5,D,1.0,3,3
2733,10,1,4,6,4,B,3.0,3,3
2734,133,15,10,11,3,F,0.0,3,0
2735,235,42,11,4,5,D,1.0,3,3
2736,458,46,14,10,2,B,3.0,3,3
2737,396,10,4,5,2,B,3.0,4,4
2738,14,35,10,14,1,B,3.0,3,3
2739,277,23,2,6,3,B,3.0,3,3
2740,337,14,4,5,2,F,0.0,4,0
2741,139,15,15,15,2,D,1.0,3,3
2742,14,9,15,15,4,B,3.0,4,4
2743,428,25,1,8,2,D,1.0,3,3
2744,26,29,8,7,2,B,3.0,4,4
2745,395,25,10,14,1,B,3.0,3,3
2746,497,12,9,15,5,F,0.0,4,0
2747,63,11,13,4,1,F,0.0,3,0
2748,380,39,6,12,3,F,0.0,4,0
2749,98,14,2,13,5,D,1.0,4,4
2750,245,17,9,2,4,A,4.0,4,4
2751,4,25,13,7,4,B,3.0,3,3
2752,182,24,5,14,1,F,0.0,3,0
2753,485,42,5,4,1,D,1.0,3,3
2754,449,31,1,5,3,B,3.0,4,4
2755,73,16,3,10,1,B,3.0,4,4
2756,266,10,3,12,4,B,3.0,4,4
2757,32,39,13,4,3,D,1.0,4,4
2758,317,27,14,3,4,B,3.0,4,4
2759,90,34,3,12,2,D,1.0,4,4
2760,451,8,13,3,1,F,0.0,4,0
2761,105,20,7,11,3,C,2.0,3,3
2762,319,21,1,13,1,C,2.0,3,3
2763,15,31,1,12,2,F,0.0,4,0
2764,24,35,7,13,5,F,0.0,3,0
2765,87,11,2,1,3,B,3.0,3,3
2766,48,27,2,2,4,F,0.0,4,0
2767,213,35,8,3,5,A,4.0,3,3
2768,160,31,8,15,3,B,3.0,4,4
2769,166,43,9,6,5,B,3.0,4,4
2770,245,32,12,14,5,B,3.0,4,4
2771,65,15,9,3,2,B,3.0,3,3
2772,338,6,12,2,4,C,2.0,4,4
2773,455,40,2,4,2,C,2.0,4,4
2774,95,47,11,5,3,F,0.0,4,0
2775,343,38,9,9,5,C,2.0,3,3
2776,390,9,6,7,3,B,3.0,4,4
2777,297,48,15,14,1,D,1.0,4,4
2778,324,4,13,4,2,A,4.0,3,3
2779,74,41,1,14,2,B,3.0,4,4
2780,204,21,1,10,4,F,0.0,3,0
2781,440,23,4,11,5,D,1.0,3,3
2782,232,14,8,10,3,F,0.0,4,0
2783,226,8,12,5,5,C,2.0,4,4
2784,173,12,5,6,4,F,0.0,4,0
2785,234,43,2,11,3,F,0.0,4,0
2786,135,5,13,6,4,A,4.0,3,3
2787,494,35,3,2,2,F,0.0,3,0
2788,425,8,2,9,3,B,3.0,4,4
2789,448,23,5,8,4,F,0.0,3,0
2790,482,6,14,9,2,D,1.0,4,4
2791,420,33,4,3,2,A,4.0,3,3
2792,102,47,12,6,5,A,4.0,4,4
2793,400,10,10,14,5,F,0.0,4,0
2794,25,35,6,9,2,F,0.0,3,0
2795,86,24,3,2,2,A,4.0,3,3
2796,116,49,12,3,5,A,4.0,4,4
2797,218,13,5,1,4,C,2.0,3,3
2798,200,34,7,15,4,F,0.0,4,0
2799,165,9,12,5,1,B,3.0,4,4
2800,129,46,9,11,3,B,3.0,3,3
2801,473,47,10,10,1,B,3.0,4,4
2802,387,27,3,3,4,B,3.0,4,4
2803,392,16,7,13,2,F,0.0,4,0
2804,201,38,4,4,3,B,3.0,3,3
2805,116,18,3,15,4,B,3.0,3,3
2806,372,48,10,11,2,B,3.0,4,4
2807,228,10,11,5,3,A,4.0,4,4
2808,327,8,9,5,5,B,3.0,4,4
2809,396,41,10,8,2,F,0.0,4,0
2810,153,8,9,12,5,F,0.0,4,0
2811,79,5,15,13,3,C,2.0,3,3
2812,487,3,7,14,3,B,3.0,4,4
2813,321,30,7,10,2,F,0.0,3,0
2814,389,19,4,9,1,B,3.0,3,3
2815,375,39,10,14,3,B,3.0,4,4
2816,446,43,8,14,4,F,0.0,4,0
2817,30,41,2,14,3,C,2.0,4,4
2818,464,17,11,9,3,F,0.0,4,0
2819,342,17,6,2,1,B,3.0,4,4
2820,366,32,4,10,4,B,3.0,4,4
2821,303,28,11,5,1,F,0.0,4,0
2822,288,39,14,10,4,A,4.0,4,4
2823,266,43,7,1,5,B,3.0,4,4
2824,303,42,2,10,1,B,3.0,3,3
2825,495,49,4,6,5,A,4.0,4,4
2826,216,26,12,12,1,D,1.0,4,4
2827,332,29,14,8,5,F,0.0,4,0
2828,20,26,14,13,4,A,4.0,4,4
2829,111,37,3,1,3,B,3.0,3,3
2830,150,27,13,1,4,C,2.0,4,4
2831,184,44,6,6,2,C,2.0,3,3
2832,229,4,6,8,3,B,3.0,3,3
2833,108,36,13,14,5,C,2.0,3,3
2834,380,26,13,6,2,F,0.0,4,0
2835,439,6,6,6,5,F,0.0,4,0
2836,379,15,6,14,3,B,3.0,3,3
2837,469,47,2,11,4,C,2.0,4,4
2838,319,32,11,3,4,B,3.0,4,4
2839,136,46,8,6,3,F,0.0,3,0
2840,459,24,13,3,2,C,2.0,3,3
2841,9,8,4,10,3,F,0.0,4,0
2842,359,42,9,5,5,F,0.0,3,0
2843,92,26,10,12,1,B,3.0,4,4
2844,48,6,12,10,4,C,2.0,4,4
2845,75,46,6,9,3,D,1.0,3,3
2846,69,25,2,14,3,A,4.0,3,3
2847,292,6,6,4,4,B,3.0,4,4
2848,126,36,3,11,3,A,4.0,3,3
2849,254,15,14,12,2,B,3.0,3,3
2850,449,15,8,11,2,B,3.0,3,3
2851,7,19,4,1,5,F,0.0,3,0
2852,430,29,7,9,5,A,4.0,4,4
2853,99,27,3,14,5,A,4.0,4,4
2854,205,41,10,15,4,C,2.0,4,4
2855,362,24,13,13,3,F,0.0,3,0
2856,190,24,15,15,2,C,2.0,3,3
2857,277,23,2,12,2,C,2.0,3,3
2858,441,45,4,13,5,A,4.0,3,3
2859,66,7,15,13,5,F,0.0,3,0
2860,275,21,2,13,5,B,3.0,3,3
2861,369,23,12,12,5,B,3.0,3,3
2862,239,18,10,14,1,F,0.0,3,0
2863,317,29,8,10,4,B,3.0,4,4
2864,489,11,1,9,4,F,0.0,3,0
2865,333,4,15,6,4,B,3.0,3,3
2866,33,44,6,2,3,A,4.0,3,3
2867,130,47,1,12,5,F,0.0,4,0
2868,221,46,13,3,4,B,3.0,3,3
2869,339,29,5,9,3,C,2.0,4,4
2870,120,37,13,15,5,F,0.0,3,0
2871,74,50,9,11,5,C,2.0,3,3
2872,442,1,10,1,3,A,4.0,3,3
2873,62,50,2,10,1,F,0.0,3,0
2874,212,47,3,12,2,B,3.0,4,4
2875,308,50,13,3,2,A,4.0,3,3
2876,333,32,12,2,3,B,3.0,4,4
2877,49,26,10,12,4,F,0.0,4,0
2878,196,45,8,3,3,B,3.0,3,3
2879,50,20,6,3,4,C,2.0,3,3
2880,256,6,3,5,4,B,3.0,4,4
2881,117,23,11,11,1,C,2.0,3,3
2882,232,49,2,9,3,A,4.0,4,4
2883,451,39,1,9,1,D,1.0,4,4
2884,49,11,1,9,1,A,4.0,3,3
2885,168,25,5,1,5,A,4.0,3,3
2886,192,5,3,4,5,F,0.0,3,0
2887,94,35,4,6,1,B,3.0,3,3
2888,308,24,10,3,4,B,3.0,3,3
2889,260,10,14,14,4,A,4.0,4,4
2890,319,3,15,9,1,C,2.0,4,4
2891,479,19,2,6,2,A,4.0,3,3
2892,266,11,15,2,4,B,3.0,3,3
2893,309,10,10,15,3,F,0.0,4,0
2894,476,43,9,14,4,F,0.0,4,0
2895,484,8,11,9,1,C,2.0,4,4
2896,127,24,3,4,4,B,3.0,3,3
2897,407,26,1,6,1,F,0.0,4,0
2898,416,43,12,13,5,B,3.0,4,4
2899,435,34,2,11,3,F,0.0,4,0
2900,289,37,12,9,5,D,1.0,3,3
2901,388,35,11,4,3,C,2.0,3,3
2902,70,29,13,4,3,F,0.0,4,0
2903,207,28,7,2,4,A,4.0,4,4
2904,252,7,6,9,4,A,4.0,3,3
2905,200,20,8,13,3,B,3.0,3,3
2906,271,3,4,2,3,A,4.0,4,4
2907,383,37,9,3,3,B,3.0,3,3
2908,274,2,1,5,4,B,3.0,3,3
2909,181,35,1,14,4,F,0.0,3,0
2910,269,12,9,6,1,B,3.0,4,4
2911,51,30,3,15,2,C,2.0,3,3
2912,38,46,4,8,2,A,4.0,3,3
2913,328,40,1,1,4,B,3.0,4,4
2914,461,45,2,15,3,A,4.0,3,3
2915,464,16,11,14,3,B,3.0,4,4
2916,200,15,6,15,4,B,3.0,3,3
2917,80,10,10,4,5,C,2.0,4,4
2918,452,28,11,10,3,B,3.0,4,4
2919,482,42,12,15,3,F,0.0,3,0
2920,354,1,7,14,4,D,1.0,3,3
2921,143,13,14,13,4,C,2.0,3,3
2922,308,1,11,12,4,B,3.0,3,3
2923,357,50,8,3,2,B,3.0,3,3
2924,327,8,2,3,4,B,3.0,4,4
2925,94,35,6,3,3,D,1.0,3,3
2926,146,35,5,5,5,C,2.0,3,3
2927,56,49,2,7,2,B,3.0,4,4
2928,285,32,4,3,5,B,3.0,4,4
2929,241,31,2,2,2,B,3.0,4,4
2930,427,25,3,2,1,B,3.0,3,3
2931,224,40,6,8,2,F,0.0,4,0
2932,306,50,1,11,5,B,3.0,3,3
2933,394,14,12,6,1,A,4.0,4,4
2934,8,10,6,14,3,B,3.0,4,4
2935,180,30,4,15,1,D,1.0,3,3
2936,195,10,5,9,1,B,3.0,4,4
2937,95,41,4,6,4,A,4.0,4,4
2938,447,29,2,14,2,A,4.0,4,4
2939,271,19,9,3,2,F,0.0,3,0
2940,494,21,1,2,1,F,0.0,3,0
2941,266,35,1,10,2,C,2.0,3,3
2942,190,3,3,15,1,B,3.0,4,4
2943,4,25,1,10,1,D,1.0,3,3
2944,394,37,2,14,2,B,3.0,3,3
2945,289,35,2,1,4,A,4.0,3,3
2946,331,25,5,11,5,D,1.0,3,3
2947,231,48,4,11,4,A,4.0,4,4
2948,129,23,11,8,4,B,3.0,3,3
2949,233,35,15,6,2,B,3.0,3,3
2950,147,41,12,3,4,C,2.0,4,4
2951,452,11,6,12,1,F,0.0,3,0
2952,413,20,3,1,4,F,0.0,3,0
2953,364,35,14,4,4,B,3.0,3,3
2954,431,41,6,4,4,F,0.0,4,0
2955,453,27,8,12,4,F,0.0,4,0
2956,488,25,8,6,3,C,2.0,3,3
2957,341,26,3,12,5,B,3.0,4,4
2958,126,14,12,4,5,B,3.0,4,4
2959,486,47,11,13,5,D,1.0,4,4
2960,461,30,9,14,4,D,1.0,3,3
2961,330,20,4,7,2,F,0.0,3,0
2962,56,35,11,8,3,A,4.0,3,3
2963,212,4,4,4,3,F,0.0,3,0
2964,456,11,11,7,5,F,0.0,3,0
2965,93,29,1,12,2,D,1.0,4,4
2966,291,43,3,5,5,B,3.0,4,4
2967,329,26,10,13,2,B,3.0,4,4
2968,211,21,8,4,2,F,0.0,3,0
2969,162,40,15,13,5,F,0.0,4,0
2970,377,41,15,1,1,B,3.0,4,4
2971,44,2,1,15,1,C,2.0,3,3
2972,437,6,6,15,3,B,3.0,4,4
2973,381,10,4,5,1,D,1.0,4,4
2974,320,21,10,15,4,F,0.0,3,0
2975,174,46,3,5,3,B,3.0,3,3
2976,411,36,3,15,2,B,3.0,3,3
2977,213,8,9,15,5,F,0.0,4,0
2978,82,36,9,11,4,C,2.0,3,3
2979,354,16,2,11,2,F,0.0,4,0
2980,50,49,1,3,4,F,0.0,4,0
2981,195,31,3,13,1,A,4.0,4,4
2982,353,24,15,8,5,A,4.0,3,3
2983,94,29,15,1,4,A,4.0,4,4
2984,177,22,2,15,3,B,3.0,4,4
2985,91,9,10,5,4,B,3.0,4,4
2986,57,43,4,11,3,C,2.0,4,4
2987,365,6,6,10,4,A,4.0,4,4
2988,319,38,7,3,3,C,2.0,3,3
2989,99,33,5,9,1,F,0.0,3,0
2990,164,11,1,11,2,C,2.0,3,3
2991,135,29,7,6,1,C,2.0,4,4
2992,384,49,11,8,1,C,2.0,4,4
2993,283,3,3,14,5,A,4.0,4,4
2994,377,37,1,5,4,B,3.0,3,3
2995,464,31,7,7,1,C,2.0,4,4
2996,357,25,6,6,5,F,0.0,3,0
2997,209,46,6,3,3,C,2.0,3,3
2998,283,13,8,5,3,B,3.0,3,3
2999,468,29,15,11,1,C,2.0,4,4
3000,442,33,15,2,1,B,3.0,3,3
3001,413,49,2,4,1,B,3.0,4,4
3002,192,5,3,10,2,B,3.0,3,3
3003,443,5,1,12,1,C,2.0,3,3
3004,446,40,2,3,5,F,0.0,4,0
3005,324,22,13,11,1,A,4.0,4,4
3006,63,4,12,3,2,B,3.0,3,3
3007,96,6,12,2,1,F,0.0,4,0
3008,406,44,4,4,1,B,3.0,3,3
3009,199,21,11,9,2,F,0.0,3,0
3010,419,13,12,8,5,B,3.0,3,3
3011,241,19,12,11,5,B,3.0,3,3
3012,227,12,9,1,1,B,3.0,4,4
3013,499,13,5,3,5,A,4.0,3,3
3014,499,13,12,2,1,B,3.0,3,3
3015,96,21,13,4,2,D,1.0,3,3
3016,326,38,5,10,4,F,0.0,3,0
3017,328,19,4,7,3,D,1.0,3,3
3018,377,16,9,1,3,C,2.0,4,4
3019,387,11,2,1,1,F,0.0,3,0
3020,177,47,1,10,4,B,3.0,4,4
3021,346,49,15,12,4,A,4.0,4,4
3022,382,44,2,6,5,D,1.0,3,3
3023,358,44,10,11,1,A,4.0,3,3
3024,135,47,14,6,4,D,1.0,4,4
3025,381,31,6,8,3,F,0.0,4,0
3026,161,35,12,4,2,A,4.0,3,3
3027,88,3,12,6,4,F,0.0,4,0
3028,451,30,6,15,4,F,0.0,3,0
3029,445,30,8,3,2,D,1.0,3,3
3030,215,2,14,3,3,D,1.0,3,3
3031,446,41,3,7,3,A,4.0,4,4
3032,223,43,15,3,2,A,4.0,4,4
3033,485,12,4,2,1,D,1.0,4,4
3034,242,10,5,6,2,A,4.0,4,4
3035,255,26,3,5,5,C,2.0,4,4
3036,117,13,8,10,4,F,0.0,3,0
3037,223,11,8,11,1,D,1.0,3,3
3038,493,7,2,6,4,A,4.0,3,3
3039,149,10,4,9,4,B,3.0,4,4
3040,214,32,1,5,2,C,2.0,4,4
3041,323,20,11,10,4,A,4.0,3,3
3042,63,39,3,9,3,C,2.0,4,4
3043,372,24,13,12,2,D,1.0,3,3
3044,290,31,2,1,4,D,1.0,4,4
3045,214,16,4,6,2,C,2.0,4,4
3046,325,31,13,5,5,C,2.0,4,4
3047,296,22,12,4,2,C,2.0,4,4
3048,401,41,10,15,2,A,4.0,4,4
3049,313,16,14,14,2,F,0.0,4,0
3050,289,31,15,1,3,F,0.0,4,0
3051,451,7,7,13,2,A,4.0,3,3
3052,165,6,9,8,4,A,4.0,4,4
3053,462,47,5,2,4,D,1.0,4,4
3054,399,13,13,13,3,B,3.0,3,3
3055,187,50,1,8,2,B,3.0,3,3
3056,325,1,6,6,5,F,0.0,3,0
3057,288,10,13,5,3,F,0.0,4,0
3058,161,39,15,9,2,B,3.0,4,4
3059,491,39,10,2,3,B,3.0,4,4
3060,377,13,9,13,5,C,2.0,3,3
3061,128,25,7,12,1,C,2.0,3,3
3062,134,14,3,5,1,A,4.0,4,4
3063,334,42,13,7,1,D,1.0,3,3
3064,239,50,15,3,4,D,1.0,3,3
3065,285,11,10,8,3,B,3.0,3,3
3066,480,18,8,5,2,A,4.0,3,3
3067,233,19,3,10,2,C,2.0,3,3
3068,490,2,2,1,3,F,0.0,3,0
3069,245,24,3,6,4,F,0.0,3,0
3070,14,41,7,11,3,D,1.0,4,4
3071,92,21,10,14,1,C,2.0,3,3
3072,166,37,13,10,1,F,0.0,3,0
3073,29,47,12,12,2,F,0.0,4,0
3074,33,5,3,3,1,F,0.0,3,0
3075,84,46,4,2,3,D,1.0,3,3
3076,174,6,7,6,1,F,0.0,4,0
3077,206,35,1,9,4,D,1.0,3,3
3078,356,10,9,14,1,B,3.0,4,4
3079,230,11,2,13,3,B,3.0,3,3
3080,123,4,11,11,5,A,4.0,3,3
3081,27,42,14,12,2,F,0.0,3,0
3082,22,3,4,13,2,B,3.0,4,4
3083,489,9,9,6,3,D,1.0,4,4
3084,388,41,11,7,1,F,0.0,4,0
3085,392,19,8,1,4,F,0.0,3,0
3086,35,3,4,10,1,B,3.0,4,4
3087,118,38,8,1,3,B,3.0,3,3
3088,298,24,9,15,2,D,1.0,3,3
3089,109,10,9,1,5,C,2.0,4,4
3090,137,36,6,9,4,B,3.0,3,3
3091,428,13,13,10,3,C,2.0,3,3
3092,101,21,15,5,4,B,3.0,3,3
3093,334,19,8,1,4,A,4.0,3,3
3094,496,42,11,9,4,B,3.0,3,3
3095,95,8,1,7,1,B,3.0,4,4
3096,103,49,10,12,3,B,3.0,4,4
3097,454,38,14,5,3,F,0.0,3,0
3098,28,42,11,4,5,C,2.0,3,3
3099,112,33,1,5,1,B,3.0,3,3
3100,425,12,14,6,2,F,0.0,4,0
3101,485,47,7,12,3,F,0.0,4,0
3102,201,39,13,3,4,F,0.0,4,0
3103,288,39,5,13,2,B,3.0,4,4
3104,316,7,15,1,1,A,4.0,3,3
3105,26,1,5,15,1,C,2.0,3,3
3106,228,25,12,10,2,B,3.0,3,3
3107,28,24,4,11,2,F,0.0,3,0
3108,380,24,2,5,4,A,4.0,3,3
3109,153,50,1,15,1,C,2.0,3,3
3110,73,17,8,15,2,B,3.0,4,4
3111,471,41,12,11,1,F,0.0,4,0
3112,90,1,2,2,2,F,0.0,3,0
3113,446,38,12,9,3,C,2.0,3,3
3114,12,45,10,8,1,B,3.0,3,3
3115,111,5,7,11,4,A,4.0,3,3
3116,20,32,7,14,4,F,0.0,4,0
3117,90,1,10,15,1,B,3.0,3,3
3118,492,50,15,5,3,F,0.0,3,0
3119,104,18,1,11,3,B,3.0,3,3
3120,121,45,8,13,1,B,3.0,3,3
3121,448,37,14,14,4,F,0.0,3,0
3122,488,45,8,13,2,B,3.0,3,3
3123,147,24,2,10,3,F,0.0,3,0
3124,421,31,9,3,3,D,1.0,4,4
3125,372,36,9,3,3,D,1.0,3,3
3126,209,12,10,7,3,F,0.0,4,0
3127,178,50,5,3,4,F,0.0,3,0
3128,209,24,7,2,5,C,2.0,3,3
3129,454,9,6,15,3,F,0.0,4,0
3130,231,49,9,14,2,B,3.0,4,4
3131,176,33,15,14,2,A,4.0,3,3
3132,175,35,11,14,2,A,4.0,3,3
3133,72,14,14,12,4,B,3.0,4,4
3134,422,27,15,2,5,F,0.0,4,0
3135,22,34,2,10,1,C,2.0,4,4
3136,479,36,11,3,2,C,2.0,3,3
3137,251,8,6,12,3,F,0.0,4,0
3138,480,26,9,11,4,B,3.0,4,4
3139,296,23,12,7,1,B,3.0,3,3
3140,328,42,8,3,2,A,4.0,3,3
3141,458,33,13,2,4,B,3.0,3,3
3142,469,5,12,5,2,D,1.0,3,3
3143,156,14,9,11,1,B,3.0,4,4
3144,13,2,1,5,1,B,3.0,3,3
3145,96,50,11,2,1,C,2.0,3,3
3146,232,8,7,6,4,A,4.0,4,4
3147,358,39,5,6,4,D,1.0,4,4
3148,107,20,7,10,5,F,0.0,3,0
3149,326,40,10,1,4,B,3.0,4,4
3150,256,21,6,1,3,F,0.0,3,0
3151,441,25,13,9,1,F,0.0,3,0
3152,353,38,10,15,3,F,0.0,3,0
3153,14,25,1,8,1,F,0.0,3,0
3154,130,35,2,2,2,B,3.0,3,3
3155,233,25,12,6,2,A,4.0,3,3
3156,241,3,6,5,5,F,0.0,4,0
3157,111,40,7,2,1,B,3.0,4,4
3158,304,44,13,1,5,F,0.0,3,0
3159,36,33,3,8,3,A,4.0,3,3
3160,199,35,11,12,1,C,2.0,3,3
3161,300,8,12,9,4,B,3.0,4,4
3162,462,29,5,14,2,B,3.0,4,4
3163,149,39,6,7,1,B,3.0,4,4
3164,496,5,4,8,4,B,3.0,3,3
3165,3,25,13,12,2,D,1.0,3,3
3166,23,20,3,4,3,A,4.0,3,3
3167,433,32,4,12,4,B,3.0,4,4
3168,52,11,3,3,5,A,4.0,3,3
3169,13,29,8,6,4,A,4.0,4,4
3170,363,34,15,12,3,F,0.0,4,0
3171,55,27,8,1,3,F,0.0,4,0
3172,286,45,7,2,1,B,3.0,3,3
3173,135,43,6,8,4,F,0.0,4,0
3174,471,16,15,15,2,B,3.0,4,4
3175,13,11,2,10,2,B,3.0,3,3
3176,229,43,9,6,5,C,2.0,4,4
3177,245,5,13,11,2,A,4.0,3,3
3178,212,8,9,1,2,B,3.0,4,4
3179,76,20,3,12,4,A,4.0,3,3
3180,191,4,9,13,1,B,3.0,3,3
3181,269,43,5,10,5,A,4.0,4,4
3182,156,9,6,15,2,F,0.0,4,0
3183,411,14,4,11,4,F,0.0,4,0
3184,246,14,2,3,4,F,0.0,4,0
3185,325,41,9,14,1,B,3.0,4,4
3186,342,9,14,9,2,B,3.0,4,4
3187,245,33,2,10,2,B,3.0,3,3
3188,321,49,7,14,3,B,3.0,4,4
3189,424,17,7,1,4,B,3.0,4,4
3190,446,21,13,7,1,B,3.0,3,3
3191,344,47,15,6,4,F,0.0,4,0
3192,311,15,12,15,2,F,0.0,3,0
3193,315,33,15,7,2,B,3.0,3,3
3194,307,34,5,8,1,F,0.0,4,0
3195,308,2,7,2,5,B,3.0,3,3
3196,361,50,3,13,1,D,1.0,3,3
3197,143,26,5,8,3,C,2.0,4,4
3198,429,35,10,6,3,F,0.0,3,0
3199,262,32,7,13,5,F,0.0,4,0
3200,473,44,10,10,5,B,3.0,3,3
3201,241,22,2,12,4,C,2.0,4,4
3202,273,34,10,11,1,C,2.0,4,4
3203,323,18,15,5,3,A,4.0,3,3
3204,263,15,6,15,3,B,3.0,3,3
3205,290,13,6,5,2,C,2.0,3,3
3206,266,44,7,5,3,A,4.0,3,3
3207,218,43,11,4,5,B,3.0,4,4
3208,411,50,12,5,2,D,1.0,3,3
3209,365,35,9,6,2,F,0.0,3,0
3210,298,34,3,2,3,B,3.0,4,4
3211,106,39,13,11,3,B,3.0,4,4
3212,455,42,13,8,3,B,3.0,3,3
3213,201,31,12,5,5,F,0.0,4,0
3214,276,22,3,5,5,B,3.0,4,4
3215,130,8,7,14,5,D,1.0,4,4
3216,2,5,4,13,3,F,0.0,3,0
3217,233,36,10,14,3,F,0.0,3,0
3218,291,27,4,5,1,F,0.0,4,0
3219,322,32,10,2,4,F,0.0,4,0
3220,199,21,2,3,2,B,3.0,3,3
3221,186,49,13,1,1,B,3.0,4,4
3222,143,7,9,9,3,B,3.0,3,3
3223,402,7,15,12,4,B,3.0,3,3
3224,21,43,10,1,1,B,3.0,4,4
3225,173,40,12,5,3,F,0.0,4,0
3226,124,15,4,10,5,A,4.0,3,3
3227,385,18,15,9,3,B,3.0,3,3
3228,78,2,9,10,3,B,3.0,3,3
3229,88,25,4,9,5,A,4.0,3,3
3230,489,11,2,10,5,C,2.0,3,3
3231,415,32,2,2,2,F,0.0,4,0
3232,114,16,8,10,2,B,3.0,4,4
3233,470,15,5,2,1,B,3.0,3,3
3234,344,20,7,10,5,D,1.0,3,3
3235,229,14,4,2,1,F,0.0,4,0
3236,365,29,8,3,4,A,4.0,4,4
3237,385,25,1,9,3,B,3.0,3,3
3238,452,44,8,7,5,C,2.0,3,3
3239,165,2,8,9,5,D,1.0,3,3
3240,430,29,10,4,3,B,3.0,4,4
3241,361,5,10,14,4,B,3.0,3,3
3242,404,26,4,4,3,D,1.0,4,4
3243,208,18,4,12,3,B,3.0,3,3
3244,195,39,15,8,1,A,4.0,4,4
3245,125,42,12,2,4,A,4.0,3,3
3246,200,37,6,6,4,A,4.0,3,3
3247,252,28,12,8,4,B,3.0,4,4
3248,224,17,6,4,3,D,1.0,4,4
3249,467,17,8,3,2,B,3.0,4,4
